YEAR,days,DASE_AVG,AD_S,POET_S,NREL_S,AD_N,POET_N,NREL_N,CS_N,GWC16,PALOUSE,CS_1P,AD_1P,CCBP_P,DASE_1P,VERSHIRE,CS_1V,AD_1V,CCBP_V,DASE_1V
71.4,26062,145.0943467,263.8105288,592.9123439,146.9030727,80.68126607,193.43979,54.59810736,0,484.0339402,408.9227321,490.091828,633.4364088,198.6574016,726.6171549,1.001146783,621.7556071,741.112677,217.8051312,3114.430875
71.6,26135,119.1316467,218.4908681,550.4561294,107.1282038,60.44230309,171.5325686,38.38824009,0,484.03381,408.922624,357.4508634,587.0425716,161.4284035,686.7330838,0.98168398,507.7054883,694.7307562,180.0229364,3076.518538
71.8,26208,103.5904315,186.9155626,508.9396384,80.13426505,45.87058614,153.3660951,23.76796661,0,484.0336799,408.9225159,237.3415463,543.6434596,126.8975439,650.3151572,0.962599879,419.3700011,650.7977385,149.7571273,3040.274976
72,26281,319.5993422,491.1723414,704.2553427,321.4664522,202.5948241,252.8874346,139.5820212,345.811145,484.0335498,408.9224079,881.6477476,772.7423536,317.1175095,850.0093002,0.943887112,987.1732779,877.5082913,344.4954762,3238.107829
72.2,26354,152.858634,289.391657,630.1519723,174.7855041,86.58765576,212.4753806,63.63569818,0,484.0334196,408.9222998,647.4325205,688.7601773,235.7335033,759.2225654,0.925538453,763.886135,789.5454862,262.2614091,3146.409826
72.4,26427,145.0943467,263.8105288,592.9123439,146.9030727,80.68126607,193.43979,54.59810736,0,484.0332895,408.9221917,490.091828,633.4364088,198.6574016,726.6171549,0.907546817,621.7556071,741.112677,217.8051312,3114.430875
72.6,26500,119.1316467,218.4908681,550.4561294,107.1282038,60.44230309,171.5325686,38.38824009,0,484.0331594,408.9220836,357.4508634,587.0425716,161.4284035,686.7330838,0.889905258,507.7054883,694.7307562,180.0229364,3076.518538
72.8,26573,103.5904315,186.9155626,508.9396384,80.13426505,45.87058614,153.3660951,23.76796661,0,484.0330292,408.9219755,237.3415463,543.6434596,126.8975439,650.3151572,0.872606963,419.3700011,650.7977385,149.7571273,3040.274976
73,26646,319.5993422,491.1723414,704.2553427,321.4664522,202.5948241,252.8874346,139.5820212,345.811145,484.0328991,408.9218674,881.6477476,772.7423536,317.1175095,850.0093002,0.855645254,987.1732779,877.5082913,344.4954762,3238.107829
73.2,26719,152.858634,289.391657,630.1519723,174.7855041,86.58765576,212.4753806,63.63569818,0,484.032769,408.9217594,647.4325205,688.7601773,235.7335033,759.2225654,0.839013582,763.886135,789.5454862,262.2614091,3146.409826
73.4,26792,145.0943467,263.8105288,592.9123439,146.9030727,80.68126607,193.43979,54.59810736,0,484.0326389,408.9216513,490.091828,633.4364088,198.6574016,726.6171549,0.822705524,621.7556071,741.112677,217.8051312,3114.430875
73.6,26865,119.1316467,218.4908681,550.4561294,107.1282038,60.44230309,171.5325686,38.38824009,0,484.0325087,408.9215432,357.4508634,587.0425716,161.4284035,686.7330838,0.806714784,507.7054883,694.7307562,180.0229364,3076.518538
73.8,26938,103.5904315,186.9155626,508.9396384,80.13426505,45.87058614,153.3660951,23.76796661,0,484.0323786,408.9214351,237.3415463,543.6434596,126.8975439,650.3151572,0.791035188,419.3700011,650.7977385,149.7571273,3040.274976
74,27011,319.5993422,491.1723414,704.2553427,321.4664522,202.5948241,252.8874346,139.5820212,345.811145,484.0322485,408.921327,881.6477476,772.7423536,317.1175095,850.0093002,0.775660681,987.1732779,877.5082913,344.4954762,3238.107829
74.2,27084,152.858634,289.391657,630.1519723,174.7855041,86.58765576,212.4753806,63.63569818,0,484.0321183,408.9212189,647.4325205,688.7601773,235.7335033,759.2225654,0.760585327,763.886135,789.5454862,262.2614091,3146.409826
74.4,27157,145.0943467,263.8105288,592.9123439,146.9030727,80.68126607,193.43979,54.59810736,0,484.0319882,408.9211109,490.091828,633.4364088,198.6574016,726.6171549,0.745803306,621.7556071,741.112677,217.8051312,3114.430875
74.6,27230,119.1316467,218.4908681,550.4561294,107.1282038,60.44230309,171.5325686,38.38824009,0,484.0318581,408.9210028,357.4508634,587.0425716,161.4284035,686.7330838,0.731308909,507.7054883,694.7307562,180.0229364,3076.518538
74.8,27303,103.5904315,186.9155626,508.9396384,80.13426505,45.87058614,153.3660951,23.76796661,0,484.0317279,408.9208947,237.3415463,543.6434596,126.8975439,650.3151572,0.71709654,419.3700011,650.7977385,149.7571273,3040.274976
75,27376,319.5993422,491.1723414,704.2553427,321.4664522,202.5948241,252.8874346,139.5820212,345.811145,484.0315978,408.9207866,881.6477476,772.7423536,317.1175095,850.0093002,0.703160712,987.1732779,877.5082913,344.4954762,3238.107829
75.2,27449,152.858634,289.391657,630.1519723,174.7855041,86.58765576,212.4753806,63.63569818,0,484.0314677,408.9206785,647.4325205,688.7601773,235.7335033,759.2225654,0.689496043,763.886135,789.5454862,262.2614091,3146.409826
75.4,27522,145.0943467,263.8105288,592.9123439,146.9030727,80.68126607,193.43979,54.59810736,0,484.0313376,408.9205704,490.091828,633.4364088,198.6574016,726.6171549,0.676097258,621.7556071,741.112677,217.8051312,3114.430875
75.6,27595,119.1316467,218.4908681,550.4561294,107.1282038,60.44230309,171.5325686,38.38824009,0,484.0312074,408.9204624,357.4508634,587.0425716,161.4284035,686.7330838,0.662959183,507.7054883,694.7307562,180.0229364,3076.518538
75.8,27668,103.5904315,186.9155626,508.9396384,80.13426505,45.87058614,153.3660951,23.76796661,0,484.0310773,408.9203543,237.3415463,543.6434596,126.8975439,650.3151572,0.650076746,419.3700011,650.7977385,149.7571273,3040.274976
76,27741,319.5993422,491.1723414,704.2553427,321.4664522,202.5948241,252.8874346,139.5820212,345.811145,484.0309472,408.9202462,881.6477476,772.7423536,317.1175095,850.0093002,0.637444971,987.1732779,877.5082913,344.4954762,3238.107829
76.2,27814,152.858634,289.391657,630.1519723,174.7855041,86.58765576,212.4753806,63.63569818,0,484.030817,408.9201381,647.4325205,688.7601773,235.7335033,759.2225654,0.625058982,763.886135,789.5454862,262.2614091,3146.409826
76.4,27887,145.0943467,263.8105288,592.9123439,146.9030727,80.68126607,193.43979,54.59810736,0,484.0306869,408.92003,490.091828,633.4364088,198.6574016,726.6171549,0.612913996,621.7556071,741.112677,217.8051312,3114.430875
76.6,27960,119.1316467,218.4908681,550.4561294,107.1282038,60.44230309,171.5325686,38.38824009,0,484.0305568,408.9199219,357.4508634,587.0425716,161.4284035,686.7330838,0.601005325,507.7054883,694.7307562,180.0229364,3076.518538
76.8,28033,103.5904315,186.9155626,508.9396384,80.13426505,45.87058614,153.3660951,23.76796661,0,484.0304266,408.9198139,237.3415463,543.6434596,126.8975439,650.3151572,0.589328369,419.3700011,650.7977385,149.7571273,3040.274976
77,28106,319.5993422,491.1723414,704.2553427,321.4664522,202.5948241,252.8874346,139.5820212,345.811145,484.0302965,408.9197058,881.6477476,772.7423536,317.1175095,850.0093002,0.57787862,987.1732779,877.5082913,344.4954762,3238.107829
77.2,28179,152.858634,289.391657,630.1519723,174.7855041,86.58765576,212.4753806,63.63569818,0,484.0301664,408.9195977,647.4325205,688.7601773,235.7335033,759.2225654,0.566651657,763.886135,789.5454862,262.2614091,3146.409826
77.4,28252,145.0943467,263.8105288,592.9123439,146.9030727,80.68126607,193.43979,54.59810736,0,484.0300363,408.9194896,490.091828,633.4364088,198.6574016,726.6171549,0.555643146,621.7556071,741.112677,217.8051312,3114.430875
77.6,28325,119.1316467,218.4908681,550.4561294,107.1282038,60.44230309,171.5325686,38.38824009,0,484.0299061,408.9193815,357.4508634,587.0425716,161.4284035,686.7330838,0.544848835,507.7054883,694.7307562,180.0229364,3076.518538
77.8,28398,103.5904315,186.9155626,508.9396384,80.13426505,45.87058614,153.3660951,23.76796661,0,484.029776,408.9192734,237.3415463,543.6434596,126.8975439,650.3151572,0.534264557,419.3700011,650.7977385,149.7571273,3040.274976
78,28471,319.5993422,491.1723414,704.2553427,321.4664522,202.5948241,252.8874346,139.5820212,345.811145,484.0296459,408.9191654,881.6477476,772.7423536,317.1175095,850.0093002,0.523886225,987.1732779,877.5082913,344.4954762,3238.107829
78.2,28544,152.858634,289.391657,630.1519723,174.7855041,86.58765576,212.4753806,63.63569818,0,484.0295157,408.9190573,647.4325205,688.7601773,235.7335033,759.2225654,0.513709833,763.886135,789.5454862,262.2614091,3146.409826
78.4,28617,145.0943467,263.8105288,592.9123439,146.9030727,80.68126607,193.43979,54.59810736,0,484.0293856,408.9189492,490.091828,633.4364088,198.6574016,726.6171549,0.503731449,621.7556071,741.112677,217.8051312,3114.430875
78.6,28690,119.1316467,218.4908681,550.4561294,107.1282038,60.44230309,171.5325686,38.38824009,0,484.0292555,408.9188411,357.4508634,587.0425716,161.4284035,686.7330838,0.493947223,507.7054883,694.7307562,180.0229364,3076.518538
78.8,28763,103.5904315,186.9155626,508.9396384,80.13426505,45.87058614,153.3660951,23.76796661,0,484.0291253,408.918733,237.3415463,543.6434596,126.8975439,650.3151572,0.484353375,419.3700011,650.7977385,149.7571273,3040.274976
79,28836,319.5993422,491.1723414,704.2553427,321.4664522,202.5948241,252.8874346,139.5820212,345.811145,484.0289952,408.9186249,881.6477476,772.7423536,317.1175095,850.0093002,0.474946202,987.1732779,877.5082913,344.4954762,3238.107829
79.2,28909,152.858634,289.391657,630.1519723,174.7855041,86.58765576,212.4753806,63.63569818,0,484.0288651,408.9185169,647.4325205,688.7601773,235.7335033,759.2225654,0.465722071,763.886135,789.5454862,262.2614091,3146.409826
79.4,28982,145.0943467,263.8105288,592.9123439,146.9030727,80.68126607,193.43979,54.59810736,0,484.028735,408.9184088,490.091828,633.4364088,198.6574016,726.6171549,0.456677421,621.7556071,741.112677,217.8051312,3114.430875
79.6,29055,119.1316467,218.4908681,550.4561294,107.1282038,60.44230309,171.5325686,38.38824009,0,484.0286048,408.9183007,357.4508634,587.0425716,161.4284035,686.7330838,0.447808759,507.7054883,694.7307562,180.0229364,3076.518538
79.8,29128,103.5904315,186.9155626,508.9396384,80.13426505,45.87058614,153.3660951,23.76796661,0,484.0284747,408.9181926,237.3415463,543.6434596,126.8975439,650.3151572,0.439112661,419.3700011,650.7977385,149.7571273,3040.274976
80,29201,319.5993422,491.1723414,704.2553427,321.4664522,202.5948241,252.8874346,139.5820212,345.811145,484.0283446,408.9180845,881.6477476,772.7423536,317.1175095,850.0093002,0.43058577,987.1732779,877.5082913,344.4954762,3238.107829
80.2,29274,152.858634,289.391657,630.1519723,174.7855041,86.58765576,212.4753806,63.63569818,0,484.0282144,408.9179764,647.4325205,688.7601773,235.7335033,759.2225654,0.422224793,763.886135,789.5454862,262.2614091,3146.409826
80.4,29347,145.0943467,263.8105288,592.9123439,146.9030727,80.68126607,193.43979,54.59810736,0,484.0280843,408.9178684,490.091828,633.4364088,198.6574016,726.6171549,0.414026501,621.7556071,741.112677,217.8051312,3114.430875
80.6,29420,119.1316467,218.4908681,550.4561294,107.1282038,60.44230309,171.5325686,38.38824009,0,484.0279542,408.9177603,357.4508634,587.0425716,161.4284035,686.7330838,0.40598773,507.7054883,694.7307562,180.0229364,3076.518538
80.8,29493,103.5904315,186.9155626,508.9396384,80.13426505,45.87058614,153.3660951,23.76796661,0,484.0278241,408.9176522,237.3415463,543.6434596,126.8975439,650.3151572,0.398105375,419.3700011,650.7977385,149.7571273,3040.274976
81,29566,319.5993422,491.1723414,704.2553427,321.4664522,202.5948241,252.8874346,139.5820212,345.811145,484.0276939,408.9175441,881.6477476,772.7423536,317.1175095,850.0093002,0.390376392,987.1732779,877.5082913,344.4954762,3238.107829
81.2,29639,152.858634,289.391657,630.1519723,174.7855041,86.58765576,212.4753806,63.63569818,0,484.0275638,408.917436,647.4325205,688.7601773,235.7335033,759.2225654,0.382797798,763.886135,789.5454862,262.2614091,3146.409826
81.4,29712,145.0943467,263.8105288,592.9123439,146.9030727,80.68126607,193.43979,54.59810736,0,484.0274337,408.9173279,490.091828,633.4364088,198.6574016,726.6171549,0.375366667,621.7556071,741.112677,217.8051312,3114.430875
81.6,29785,119.1316467,218.4908681,550.4561294,107.1282038,60.44230309,171.5325686,38.38824009,0,484.0273035,408.9172199,357.4508634,587.0425716,161.4284035,686.7330838,0.368080128,507.7054883,694.7307562,180.0229364,3076.518538
81.8,29858,103.5904315,186.9155626,508.9396384,80.13426505,45.87058614,153.3660951,23.76796661,0,484.0271734,408.9171118,237.3415463,543.6434596,126.8975439,650.3151572,0.360935369,419.3700011,650.7977385,149.7571273,3040.274976
82,29931,319.5993422,491.1723414,704.2553427,321.4664522,202.5948241,252.8874346,139.5820212,345.811145,484.0270433,408.9170037,881.6477476,772.7423536,317.1175095,850.0093002,0.353929631,987.1732779,877.5082913,344.4954762,3238.107829
82.2,30004,152.858634,289.391657,630.1519723,174.7855041,86.58765576,212.4753806,63.63569818,0,484.0269132,408.9168956,647.4325205,688.7601773,235.7335033,759.2225654,0.347060209,763.886135,789.5454862,262.2614091,3146.409826
82.4,30077,145.0943467,263.8105288,592.9123439,146.9030727,80.68126607,193.43979,54.59810736,0,484.026783,408.9167875,490.091828,633.4364088,198.6574016,726.6171549,0.34032445,621.7556071,741.112677,217.8051312,3114.430875
82.6,30150,119.1316467,218.4908681,550.4561294,107.1282038,60.44230309,171.5325686,38.38824009,0,484.0266529,408.9166795,357.4508634,587.0425716,161.4284035,686.7330838,0.333719753,507.7054883,694.7307562,180.0229364,3076.518538
82.8,30223,103.5904315,186.9155626,508.9396384,80.13426505,45.87058614,153.3660951,23.76796661,0,484.0265228,408.9165714,237.3415463,543.6434596,126.8975439,650.3151572,0.327243569,419.3700011,650.7977385,149.7571273,3040.274976
83,30296,319.5993422,491.1723414,704.2553427,321.4664522,202.5948241,252.8874346,139.5820212,345.811145,484.0263926,408.9164633,881.6477476,772.7423536,317.1175095,850.0093002,0.320893397,987.1732779,877.5082913,344.4954762,3238.107829
83.2,30369,152.858634,289.391657,630.1519723,174.7855041,86.58765576,212.4753806,63.63569818,0,484.0262625,408.9163552,647.4325205,688.7601773,235.7335033,759.2225654,0.314666785,763.886135,789.5454862,262.2614091,3146.409826
83.4,30442,145.0943467,263.8105288,592.9123439,146.9030727,80.68126607,193.43979,54.59810736,0,484.0261324,408.9162471,490.091828,633.4364088,198.6574016,726.6171549,0.308561329,621.7556071,741.112677,217.8051312,3114.430875
83.6,30515,119.1316467,218.4908681,550.4561294,107.1282038,60.44230309,171.5325686,38.38824009,0,484.0260023,408.916139,357.4508634,587.0425716,161.4284035,686.7330838,0.302574671,507.7054883,694.7307562,180.0229364,3076.518538
83.8,30588,103.5904315,186.9155626,508.9396384,80.13426505,45.87058614,153.3660951,23.76796661,0,484.0258721,408.916031,237.3415463,543.6434596,126.8975439,650.3151572,0.2967045,419.3700011,650.7977385,149.7571273,3040.274976
84,30661,319.5993422,491.1723414,704.2553427,321.4664522,202.5948241,252.8874346,139.5820212,345.811145,484.025742,408.9159229,881.6477476,772.7423536,317.1175095,850.0093002,0.290948549,987.1732779,877.5082913,344.4954762,3238.107829
84.2,30734,152.858634,289.391657,630.1519723,174.7855041,86.58765576,212.4753806,63.63569818,0,484.0256119,408.9158148,647.4325205,688.7601773,235.7335033,759.2225654,0.285304596,763.886135,789.5454862,262.2614091,3146.409826
84.4,30807,145.0943467,263.8105288,592.9123439,146.9030727,80.68126607,193.43979,54.59810736,0,484.0254817,408.9157067,490.091828,633.4364088,198.6574016,726.6171549,0.279770461,621.7556071,741.112677,217.8051312,3114.430875
84.6,30880,119.1316467,218.4908681,550.4561294,107.1282038,60.44230309,171.5325686,38.38824009,0,484.0253516,408.9155986,357.4508634,587.0425716,161.4284035,686.7330838,0.274344008,507.7054883,694.7307562,180.0229364,3076.518538
84.8,30953,103.5904315,186.9155626,508.9396384,80.13426505,45.87058614,153.3660951,23.76796661,0,484.0252215,408.9154905,237.3415463,543.6434596,126.8975439,650.3151572,0.269023142,419.3700011,650.7977385,149.7571273,3040.274976
85,31026,319.5993422,491.1723414,704.2553427,321.4664522,202.5948241,252.8874346,139.5820212,345.811145,484.0250914,408.9153825,881.6477476,772.7423536,317.1175095,850.0093002,0.263805808,987.1732779,877.5082913,344.4954762,3238.107829
85.2,31099,152.858634,289.391657,630.1519723,174.7855041,86.58765576,212.4753806,63.63569818,0,484.0249612,408.9152744,647.4325205,688.7601773,235.7335033,759.2225654,0.258689991,763.886135,789.5454862,262.2614091,3146.409826
85.4,31172,145.0943467,263.8105288,592.9123439,146.9030727,80.68126607,193.43979,54.59810736,0,484.0248311,408.9151663,490.091828,633.4364088,198.6574016,726.6171549,0.253673716,621.7556071,741.112677,217.8051312,3114.430875
85.6,31245,119.1316467,218.4908681,550.4561294,107.1282038,60.44230309,171.5325686,38.38824009,0,484.024701,408.9150582,357.4508634,587.0425716,161.4284035,686.7330838,0.248755047,507.7054883,694.7307562,180.0229364,3076.518538
85.8,31318,103.5904315,186.9155626,508.9396384,80.13426505,45.87058614,153.3660951,23.76796661,0,484.0245708,408.9149501,237.3415463,543.6434596,126.8975439,650.3151572,0.243932084,419.3700011,650.7977385,149.7571273,3040.274976
86,31391,319.5993422,491.1723414,704.2553427,321.4664522,202.5948241,252.8874346,139.5820212,345.811145,484.0244407,408.9148421,881.6477476,772.7423536,317.1175095,850.0093002,0.239202964,987.1732779,877.5082913,344.4954762,3238.107829
86.2,31464,152.858634,289.391657,630.1519723,174.7855041,86.58765576,212.4753806,63.63569818,0,484.0243106,408.914734,647.4325205,688.7601773,235.7335033,759.2225654,0.234565863,763.886135,789.5454862,262.2614091,3146.409826
86.4,31537,145.0943467,263.8105288,592.9123439,146.9030727,80.68126607,193.43979,54.59810736,0,484.0241805,408.9146259,490.091828,633.4364088,198.6574016,726.6171549,0.23001899,621.7556071,741.112677,217.8051312,3114.430875
86.6,31610,119.1316467,218.4908681,550.4561294,107.1282038,60.44230309,171.5325686,38.38824009,0,484.0240503,408.9145178,357.4508634,587.0425716,161.4284035,686.7330838,0.225560588,507.7054883,694.7307562,180.0229364,3076.518538
86.8,31683,103.5904315,186.9155626,508.9396384,80.13426505,45.87058614,153.3660951,23.76796661,0,484.0239202,408.9144097,237.3415463,543.6434596,126.8975439,650.3151572,0.221188936,419.3700011,650.7977385,149.7571273,3040.274976
87,31756,319.5993422,491.1723414,704.2553427,321.4664522,202.5948241,252.8874346,139.5820212,345.811145,484.0237901,408.9143016,881.6477476,772.7423536,317.1175095,850.0093002,0.216902347,987.1732779,877.5082913,344.4954762,3238.107829
87.2,31829,152.858634,289.391657,630.1519723,174.7855041,86.58765576,212.4753806,63.63569818,0,484.0236599,408.9141936,647.4325205,688.7601773,235.7335033,759.2225654,0.212699165,763.886135,789.5454862,262.2614091,3146.409826
87.4,31902,145.0943467,263.8105288,592.9123439,146.9030727,80.68126607,193.43979,54.59810736,0,484.0235298,408.9140855,490.091828,633.4364088,198.6574016,726.6171549,0.208577768,621.7556071,741.112677,217.8051312,3114.430875
87.6,31975,119.1316467,218.4908681,550.4561294,107.1282038,60.44230309,171.5325686,38.38824009,0,484.0233997,408.9139774,357.4508634,587.0425716,161.4284035,686.7330838,0.204536564,507.7054883,694.7307562,180.0229364,3076.518538
87.8,32048,103.5904315,186.9155626,508.9396384,80.13426505,45.87058614,153.3660951,23.76796661,0,484.0232696,408.9138693,237.3415463,543.6434596,126.8975439,650.3151572,0.200573992,419.3700011,650.7977385,149.7571273,3040.274976
88,32121,319.5993422,491.1723414,704.2553427,321.4664522,202.5948241,252.8874346,139.5820212,345.811145,484.0231394,408.9137612,881.6477476,772.7423536,317.1175095,850.0093002,0.196688523,987.1732779,877.5082913,344.4954762,3238.107829
88.2,32194,152.858634,289.391657,630.1519723,174.7855041,86.58765576,212.4753806,63.63569818,0,484.0230093,408.9136532,647.4325205,688.7601773,235.7335033,759.2225654,0.192878657,763.886135,789.5454862,262.2614091,3146.409826
88.4,32267,145.0943467,263.8105288,592.9123439,146.9030727,80.68126607,193.43979,54.59810736,0,484.0228792,408.9135451,490.091828,633.4364088,198.6574016,726.6171549,0.189142922,621.7556071,741.112677,217.8051312,3114.430875
88.6,32340,119.1316467,218.4908681,550.4561294,107.1282038,60.44230309,171.5325686,38.38824009,0,484.0227491,408.913437,357.4508634,587.0425716,161.4284035,686.7330838,0.185479876,507.7054883,694.7307562,180.0229364,3076.518538
88.8,32413,103.5904315,186.9155626,508.9396384,80.13426505,45.87058614,153.3660951,23.76796661,0,484.0226189,408.9133289,237.3415463,543.6434596,126.8975439,650.3151572,0.181888104,419.3700011,650.7977385,149.7571273,3040.274976
89,32486,319.5993422,491.1723414,704.2553427,321.4664522,202.5948241,252.8874346,139.5820212,345.811145,484.0224888,408.9132208,881.6477476,772.7423536,317.1175095,850.0093002,0.17836622,987.1732779,877.5082913,344.4954762,3238.107829
89.2,32559,152.858634,289.391657,630.1519723,174.7855041,86.58765576,212.4753806,63.63569818,0,484.0223587,408.9131127,647.4325205,688.7601773,235.7335033,759.2225654,0.174912864,763.886135,789.5454862,262.2614091,3146.409826
89.4,32632,145.0943467,263.8105288,592.9123439,146.9030727,80.68126607,193.43979,54.59810736,0,484.0222285,408.9130047,490.091828,633.4364088,198.6574016,726.6171549,0.171526703,621.7556071,741.112677,217.8051312,3114.430875
89.6,32705,119.1316467,218.4908681,550.4561294,107.1282038,60.44230309,171.5325686,38.38824009,0,484.0220984,408.9128966,357.4508634,587.0425716,161.4284035,686.7330838,0.168206429,507.7054883,694.7307562,180.0229364,3076.518538
89.8,32778,103.5904315,186.9155626,508.9396384,80.13426505,45.87058614,153.3660951,23.76796661,0,484.0219683,408.9127885,237.3415463,543.6434596,126.8975439,650.3151572,0.164950759,419.3700011,650.7977385,149.7571273,3040.274976
90,32851,319.5993422,491.1723414,704.2553427,321.4664522,202.5948241,252.8874346,139.5820212,345.811145,484.0218382,408.9126804,881.6477476,772.7423536,317.1175095,850.0093002,0.161758438,987.1732779,877.5082913,344.4954762,3238.107829
90.2,32924,152.858634,289.391657,630.1519723,174.7855041,86.58765576,212.4753806,63.63569818,0,484.021708,408.9125723,647.4325205,688.7601773,235.7335033,759.2225654,0.158628232,763.886135,789.5454862,262.2614091,3146.409826
90.4,32997,145.0943467,263.8105288,592.9123439,146.9030727,80.68126607,193.43979,54.59810736,0,484.0215779,408.9124643,490.091828,633.4364088,198.6574016,726.6171549,0.155558932,621.7556071,741.112677,217.8051312,3114.430875
90.6,33070,119.1316467,218.4908681,550.4561294,107.1282038,60.44230309,171.5325686,38.38824009,0,484.0214478,408.9123562,357.4508634,587.0425716,161.4284035,686.7330838,0.152549355,507.7054883,694.7307562,180.0229364,3076.518538
90.8,33143,103.5904315,186.9155626,508.9396384,80.13426505,45.87058614,153.3660951,23.76796661,0,484.0213177,408.9122481,237.3415463,543.6434596,126.8975439,650.3151572,0.149598336,419.3700011,650.7977385,149.7571273,3040.274976
91,33216,319.5993422,491.1723414,704.2553427,321.4664522,202.5948241,252.8874346,139.5820212,345.811145,484.0211875,408.91214,881.6477476,772.7423536,317.1175095,850.0093002,0.146704738,987.1732779,877.5082913,344.4954762,3238.107829
91.2,33289,152.858634,289.391657,630.1519723,174.7855041,86.58765576,212.4753806,63.63569818,0,484.0210574,408.9120319,647.4325205,688.7601773,235.7335033,759.2225654,0.143867443,763.886135,789.5454862,262.2614091,3146.409826
91.4,33362,145.0943467,263.8105288,592.9123439,146.9030727,80.68126607,193.43979,54.59810736,0,484.0209273,408.9119239,490.091828,633.4364088,198.6574016,726.6171549,0.141085355,621.7556071,741.112677,217.8051312,3114.430875
91.6,33435,119.1316467,218.4908681,550.4561294,107.1282038,60.44230309,171.5325686,38.38824009,0,484.0207971,408.9118158,357.4508634,587.0425716,161.4284035,686.7330838,0.138357401,507.7054883,694.7307562,180.0229364,3076.518538
91.8,33508,103.5904315,186.9155626,508.9396384,80.13426505,45.87058614,153.3660951,23.76796661,0,484.020667,408.9117077,237.3415463,543.6434596,126.8975439,650.3151572,0.135682526,419.3700011,650.7977385,149.7571273,3040.274976
92,33581,319.5993422,491.1723414,704.2553427,321.4664522,202.5948241,252.8874346,139.5820212,345.811145,484.0205369,408.9115996,881.6477476,772.7423536,317.1175095,850.0093002,0.133059698,987.1732779,877.5082913,344.4954762,3238.107829
92.2,33654,152.858634,289.391657,630.1519723,174.7855041,86.58765576,212.4753806,63.63569818,0,484.0204068,408.9114915,647.4325205,688.7601773,235.7335033,759.2225654,0.130487904,763.886135,789.5454862,262.2614091,3146.409826
92.4,33727,145.0943467,263.8105288,592.9123439,146.9030727,80.68126607,193.43979,54.59810736,0,484.0202766,408.9113834,490.091828,633.4364088,198.6574016,726.6171549,0.127966152,621.7556071,741.112677,217.8051312,3114.430875
92.6,33800,119.1316467,218.4908681,550.4561294,107.1282038,60.44230309,171.5325686,38.38824009,0,484.0201465,408.9112754,357.4508634,587.0425716,161.4284035,686.7330838,0.125493467,507.7054883,694.7307562,180.0229364,3076.518538
92.8,33873,103.5904315,186.9155626,508.9396384,80.13426505,45.87058614,153.3660951,23.76796661,0,484.0200164,408.9111673,237.3415463,543.6434596,126.8975439,650.3151572,0.123068895,419.3700011,650.7977385,149.7571273,3040.274976
93,33946,319.5993422,491.1723414,704.2553427,321.4664522,202.5948241,252.8874346,139.5820212,345.811145,484.0198863,408.9110592,881.6477476,772.7423536,317.1175095,850.0093002,0.1206915,987.1732779,877.5082913,344.4954762,3238.107829
93.2,34019,152.858634,289.391657,630.1519723,174.7855041,86.58765576,212.4753806,63.63569818,0,484.0197561,408.9109511,647.4325205,688.7601773,235.7335033,759.2225654,0.118360364,763.886135,789.5454862,262.2614091,3146.409826
93.4,34092,145.0943467,263.8105288,592.9123439,146.9030727,80.68126607,193.43979,54.59810736,0,484.019626,408.910843,490.091828,633.4364088,198.6574016,726.6171549,0.116074586,621.7556071,741.112677,217.8051312,3114.430875
93.6,34165,119.1316467,218.4908681,550.4561294,107.1282038,60.44230309,171.5325686,38.38824009,0,484.0194959,408.910735,357.4508634,587.0425716,161.4284035,686.7330838,0.113833284,507.7054883,694.7307562,180.0229364,3076.518538
93.8,34238,103.5904315,186.9155626,508.9396384,80.13426505,45.87058614,153.3660951,23.76796661,0,484.0193658,408.9106269,237.3415463,543.6434596,126.8975439,650.3151572,0.111635593,419.3700011,650.7977385,149.7571273,3040.274976
94,34311,319.5993422,491.1723414,704.2553427,321.4664522,202.5948241,252.8874346,139.5820212,345.811145,484.0192356,408.9105188,881.6477476,772.7423536,317.1175095,850.0093002,0.109480664,987.1732779,877.5082913,344.4954762,3238.107829
94.2,34384,152.858634,289.391657,630.1519723,174.7855041,86.58765576,212.4753806,63.63569818,0,484.0191055,408.9104107,647.4325205,688.7601773,235.7335033,759.2225654,0.107367665,763.886135,789.5454862,262.2614091,3146.409826
94.4,34457,145.0943467,263.8105288,592.9123439,146.9030727,80.68126607,193.43979,54.59810736,0,484.0189754,408.9103026,490.091828,633.4364088,198.6574016,726.6171549,0.10529578,621.7556071,741.112677,217.8051312,3114.430875
94.6,34530,119.1316467,218.4908681,550.4561294,107.1282038,60.44230309,171.5325686,38.38824009,0,484.0188452,408.9101946,357.4508634,587.0425716,161.4284035,686.7330838,0.10326421,507.7054883,694.7307562,180.0229364,3076.518538
94.8,34603,103.5904315,186.9155626,508.9396384,80.13426505,45.87058614,153.3660951,23.76796661,0,484.0187151,408.9100865,237.3415463,543.6434596,126.8975439,650.3151572,0.101272169,419.3700011,650.7977385,149.7571273,3040.274976
95,34676,319.5993422,491.1723414,704.2553427,321.4664522,202.5948241,252.8874346,139.5820212,345.811145,484.018585,408.9099784,881.6477476,772.7423536,317.1175095,850.0093002,0.099318889,987.1732779,877.5082913,344.4954762,3238.107829
